,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
152,BND.TO,Purpose Fund Corp. - Purpose Global Bond Fund,Canada,TO,CAD,Common Stock,CA74641B1058,,,,,,,,,,
153,BNE.TO,Bonterra Energy Corp,Canada,TO,CAD,Common Stock,CA0985461049,3,,Oil & Gas E&P,Energy,0.7825639,152914128,5.0563636,4.5444117,0.89463997,0.59962004
154,BNG.TO,Bengal Energy Ltd,Canada,TO,CAD,Common Stock,CA08184N1006,4,,Oil & Gas E&P,Energy,0.4591837,38968832,0.10272727,0.09264706,0.79837,0.3498
155,BNK-PA.TO,Big Banc Split Corp,Canada,TO,CAD,Common Stock,,,,Asset Management,Financial Services,,,10.914118,10.816978,0,0
156,BNS.TO,The Bank of Nova Scotia,Canada,TO,CAD,Common Stock,CA0641491075,6,0.72,Banks—Diversified,Financial Services,1.4381142,94863155200,79.15485,78.959114,0.2969,0
157,BNS-PH.TO,The Bank of Nova Scotia,Canada,TO,CAD,Common Stock,,6,,Banks—Diversified,Financial Services,0.4685142,86749085696,25.447878,25.588877,0.2969,0
158,BNS-PI.TO,The Bank of Nova Scotia,Canada,TO,CAD,Common Stock,,6,,Banks—Diversified,Financial Services,0.4766111,,25.418787,25.115978,0.2969,0
159,BOS.TO,AirBoss of America Corp,Canada,TO,CAD,Common Stock,CA00927V2003,7,68.74,Specialty Chemicals,Basic Materials,5.6326637,1127972992,37.574547,35.386177,0.07877,0.27825
160,BPF-UN.TO,Boston Pizza Royalties Income Fund,Canada,TO,CAD,Common Stock,,6,,Restaurants,Consumer Cyclical,1.1348724,301516224,14.193636,13.599044,1.2579,1
161,BPO-PA.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.7269141,9647659008,19.912727,19.44384,0.66733,0.61804
162,BPO-PC.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.9749416,12939499520,26.446667,25.596449,0.66733,0.61804
163,BPO-PE.TO,BPO-PE,Canada,TO,CAD,Common Stock,,,,,,,,24.01091,23.143623,,
164,BPO-PG.TO,BPO-PG,Canada,TO,CAD,Common Stock,,,,,,,,22.684546,21.892246,,
165,BPO-PI.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.84380484,,22.537878,21.7,0.66733,0.61804
166,BPO-PS.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.72143483,9574938624,19.798235,18.979784,0.66733,0.61804
167,BPO-PW.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.36966687,4906246656,10.589697,10.381956,0.66733,0.61804
168,BPO-PX.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.38573936,5119562240,10.570294,10.351799,0.66733,0.61804
169,BPO-PY.TO,Brookfield Office Properties Inc,Canada,TO,CAD,Common Stock,,5,,Real Estate Services,Real Estate,0.3798948,5041992704,10.580588,10.390863,0.66733,0.61804
170,BPS-PA.TO,BPS-PA,Canada,TO,CAD,Common Stock,,,,,,,,25.274546,25.437174,,
171,BPS-PB.TO,BPS-PB,Canada,TO,CAD,Common Stock,,,,,,,,25.008236,25.14928,,
172,BPS-PC.TO,BPS-PC,Canada,TO,CAD,Common Stock,,,,,,,,25.048788,25.178333,,
173,BPS-PU.TO,BPS-PU,Canada,TO,USD,Common Stock,,,,,,,,25.452425,25.31,,
174,BR.TO,Big Rock Brewery Inc,Canada,TO,CAD,Common Stock,CA08947P1036,6,,Beverages—Brewers,Consumer Defensive,1.1818182,40762800,5.931818,5.992647,-0.00027000002,0.35791
175,BRAG.TO,Bragg Gaming Group Inc,Canada,TO,CAD,Common Stock,CA1048333068,5,,Electronic Gaming & Multimedia,Communication Services,47.532894,2383498496,11.111212,16.530804,-0.19177,0.44124
176,BRE.TO,Bridgemarq Real Estate Services Inc,Canada,TO,CAD,Common Stock,CA10808B1085,6,,Real Estate Services,Real Estate,,159044176,16.864243,16.848824,-0.51742,0.97944
177,BRF-PB.TO,Brookfield Renewable Power Preferred Equity Inc,Canada,TO,CAD,Common Stock,,,,Utilities—Independent Power Producers,Utilities,,,18.821817,18.605797,0,0
178,BRMI.TO,Boat Rocker Media Inc,Canada,TO,CAD,Common Stock,,2,,Entertainment,Communication Services,4.6165886,497090368,8.302121,7.950348,-0.17988001,0.32893002
179,BRY.TO,Bri-Chem Corp,Canada,TO,CAD,Common Stock,CA10778T1057,4,,Oil & Gas Equipment & Services,Energy,0.3181818,3350620,0.17393939,0.15242647,-0.07602,0.17889
180,BSO-UN.TO,Brookfield Select Opportunities Income Fund,Canada,TO,CAD,Common Stock,,,,Asset Management,Financial Services,,38472744,6.20303,5.9463234,0,0
181,BSX.TO,Belo Sun Mining Corp,Canada,TO,CAD,Common Stock,CA0805581091,,,Gold,Basic Materials,5.309735,273033024,0.54818183,0.70617646,0,0
182,BTB-UN.TO,BTB Real Estate Investment Trust,Canada,TO,CAD,Common Stock,,7,,REIT—Diversified,Real Estate,0.7690865,292121312,4.0960608,4.120956,0.20164,0.56549
183,BTE.TO,Baytex Energy Corp,Canada,TO,CAD,Common Stock,CA07317Q1054,4,0.02,Oil & Gas E&P,Energy,2.3949578,1286173056,2.1066666,1.8093382,0.02813,0.55456
184,BTO.TO,B2Gold Corp,Canada,TO,CAD,Common Stock,CA11777Q2099,8,-0.5,Gold,Basic Materials,1.9446672,5101957632,4.917576,5.598309,0.36553,0.68942
185,BU.TO,Burcon NutraScience Corporation,Canada,TO,CAD,Common Stock,CA1208311029,3,,Packaged Foods,Consumer Defensive,9.294478,324516032,3.090909,3.9926472,0,-2.0062602
186,BUA-UN.TO,Bloom U.S. Income & Growth Fund,Canada,TO,CAD,Common Stock,,,,,,,,7.0030303,6.92073,0,0
187,BUI.TO,Buhler Industries Inc,Canada,TO,CAD,Common Stock,CA1199181001,5,,Farm & Heavy Construction Machinery,Industrials,1.0405928,80750000,3.1242423,3.3713236,-0.046279997,0.08605
188,BYD.TO,Boyd Group Services Inc,Canada,TO,CAD,Common Stock,CA1033101082,6,-78.72,Personal Services,Consumer Cyclical,7.62725,5485932544,245.03363,227.665,0.029719999,0.46178
189,BYL.TO,Baylin Technologies Inc,Canada,TO,CAD,Common Stock,CA0728191051,3,,Communication Equipment,Technology,0.90375584,46522012,0.8678788,1.1261765,-0.19719,0.26148
190,CAE.TO,CAE Inc,Canada,TO,CAD,Common Stock,CA1247651088,3,3.93,Aerospace & Defense,Industrials,3.5637555,11192332288,37.052425,36.99875,0.034479998,0.27348
191,CALL.TO,Evolve US Banks Enhanced Yield Fund Hedged Units,Canada,TO,CAD,Common Stock,CA30051C1086,,,,,,,19.477121,19.70467,,
192,CALL-U.TO,Evolve US Banks Enhanced Yield Fund,Canada,TO,USD,Common Stock,,,,,,,,,,,
193,CAR-UN.TO,Canadian Apartment Properties Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA1349211054,4,,REIT—Residential,Real Estate,1.1444818,10581240832,61.321514,57.26507,1.06293,0.65626997
194,CARE.TO,Dialogue Health Technologies Inc,Canada,TO,CAD,Common Stock,CA25249F1045,3,,Health Information Services,Healthcare,4.379735,601809600,9.92,12.585316,0,0.40363997
195,CARS.TO,Evolve Automobile Innovation Index Fund - Hedged Units,Canada,TO,CAD,Common Stock,CA30052J1021,,,,,,,,,,
196,CAS.TO,Cascades Inc,Canada,TO,CAD,Common Stock,CA1469001053,7,0.51,Paper & Paper Products,Basic Materials,0.92529577,1640587392,15.389697,15.275294,0.03902,0.15687999
197,CBD-U.TO,Hempfusion Wellness Inc,Canada,TO,USD,Common Stock,,,,Drug Manufacturers—Specialty & Generic,Healthcare,2.4468086,26840770,0.25136364,1.0492029,0,0.15487
198,CCA.TO,Cogeco Communications Inc,Canada,TO,CAD,Common Stock,CA19239C1068,8,2.37,Telecom Services,Communication Services,2.3178635,5499653632,117.36455,117.87103,0.15955,0.49703
199,CCBI.TO,CIBC Canadian Bond Index Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
200,CCL-B.TO,CCL Industries Inc,Canada,TO,CAD,Common Stock,CA1249003098,5,,Packaging & Containers,Consumer Cyclical,3.8930807,13047785472,71.174545,69.49,0.10949001,0.29226
201,CCM.TO,Canagold Resources Ltd,Canada,TO,CAD,Common Stock,CA1368421014,,,Gold,Basic Materials,1.846154,42279660,0.5469697,0.5125,0,0
202,CCO.TO,Cameco Corporation,Canada,TO,CAD,Common Stock,CA13321L1085,2,-1.73,Uranium,Energy,2.313964,11511764992,21.921818,22.385221,-0.02228,0.27065
203,CDAY.TO,Ceridian HCM Holding Inc,Canada,TO,CAD,Common Stock,US15677J1088,1,,Software—Application,Technology,10.137931,22014865408,132.01424,116.3975,-0.069180004,0.43526
204,CEE.TO,Centamin plc,Canada,TO,CAD,Common Stock,JE00B5TT1872,,,Gold,Basic Materials,1.4937388,1922654208,1.7421212,1.8576471,0.18821,0.45648998
205,CEF.TO,Sprott Physical Gold and Silver Trust,Canada,TO,CAD,Common Stock,CA85208R1010,,,,,,4411018752,22.723333,23.09978,,
206,CEF-U.TO,Sprott Physical Gold and Silver Trust,Canada,TO,USD,Common Stock,,,,,,,,18.038181,18.562899,,
207,CERV.TO,Cervus Equipment Corporation,Canada,TO,CAD,Common Stock,CA15712L1004,9,1.14,Farm & Heavy Construction Machinery,Industrials,1.1942694,297836000,16.67,16.186176,0.02513,0.16754
208,CET.TO,Cathedral Energy Services Ltd,Canada,TO,CAD,Common Stock,CA14916J1021,,,Oil & Gas Drilling,Energy,0.4966443,23326836,0.46333334,0.37632352,-0.61873,0.11027
209,CEU.TO,CES Energy Solutions Corp,Canada,TO,CAD,Common Stock,CA15713J1049,4,1.22,Oil & Gas Equipment & Services,Energy,0.87799317,391799104,1.55,1.6861764,0.00993,0.18695
210,CF.TO,Canaccord Genuity Group Inc,Canada,TO,CAD,Common Stock,CA1348011091,8,0.45,Capital Markets,Financial Services,1.6385081,1477098880,14.220909,12.931103,0.14526,0.91009
211,CFF.TO,Conifex Timber Inc,Canada,TO,CAD,Common Stock,CA2073241044,5,0.05,Lumber & Wood Production,Basic Materials,0.72469324,87223496,1.7954545,2.105,0.15138,0.44103
212,CFP.TO,Canfor Corporation,Canada,TO,CAD,Common Stock,CA1375761048,8,,Lumber & Wood Production,Basic Materials,1.3770047,3558724096,25.331213,27.584705,0.22463,0.47504002
213,CFW.TO,Calfrac Well Services Ltd,Canada,TO,CAD,Common Stock,CA1295844056,3,0.06,Oil & Gas Equipment & Services,Energy,0.30662903,117922456,3.3336363,3.6380148,-0.34886003,-0.14965999
214,CFX.TO,Canfor Pulp Products Inc,Canada,TO,CAD,Common Stock,CA1375842079,2,5.31,Paper & Paper Products,Basic Materials,0.81052005,442283808,6.6039395,8.292794,-0.02149,0.18541001
215,CG.TO,Centerra Gold Inc,Canada,TO,CAD,Common Stock,CA1520061021,7,-0.93,Gold,Basic Materials,1.0384179,2746118912,9.429394,10.446544,-0.20247999,0.65265
216,CGG.TO,China Gold International Resources Corp. Ltd,Canada,TO,CAD,Common Stock,CA16890P1036,8,,Other Precious Metals & Mining,Basic Materials,0.96370465,1526193920,3.4033334,3.5863235,0.17983,0.27892
217,CGI.TO,Canadian General Investments Limited,Canada,TO,CAD,Common Stock,CA1358251074,7,,Asset Management,Financial Services,0.81249124,847795072,39.014545,37.590366,0.94763,1
218,CGI-PD.TO,CGI-PD,Canada,TO,CAD,Common Stock,,,,,,,,25.346123,24.968643,,
219,CGO.TO,Cogeco Inc,Canada,TO,CAD,Common Stock,CA19238T1003,8,-0.5,Telecom Services,Communication Services,1.8233805,1474575104,91.98545,94.9789,0.05421,0.47647998
220,CGT.TO,Orea Mining Corp,Canada,TO,CAD,Common Stock,,,,,,,,,,,
221,CGX.TO,Cineplex Inc,Canada,TO,CAD,Common Stock,CA1724541000,1,0.02,Entertainment,Communication Services,35.744125,867031488,13.067575,13.833236,0,0.87829
222,CGY.TO,Calian Group Ltd,Canada,TO,CAD,Common Stock,CA12989J1084,,8.73,Specialty Business Services,Industrials,3.049067,707820160,63.03121,59.599045,0.032980002,0.22673
223,CHP-UN.TO,Choice Properties Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA17039A1066,6,,,,,,,,,
224,CHR.TO,Chorus Aviation Inc,Canada,TO,CAD,Common Stock,CA17040T3001,5,1.26,,,,,,,,
225,CHW.TO,Chesswood Group Limited,Canada,TO,CAD,Common Stock,CA16550A1075,5,,,,,,,,,
226,CIA.TO,Champion Iron Limited,Canada,TO,CAD,Common Stock,AU000000CIA2,7,,,,,,,,,
227,CIGI.TO,Colliers International Group Inc,Canada,TO,CAD,Common Stock,CA1946931070,,,,,,,,,,
228,CIQ-UN.TO,Canadian High Income Equity Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
229,CIX.TO,CI Financial Corp,Canada,TO,CAD,Common Stock,CA1254911003,,,,,,,,,,
230,CJ.TO,Cardinal Energy Ltd,Canada,TO,CAD,Common Stock,CA14150G4007,,,,,,,,,,
231,CJR-B.TO,Corus Entertainment Inc,Canada,TO,CAD,Common Stock,CA2208741017,,,,,,,,,,
232,CJT.TO,Cargojet Inc,Canada,TO,CAD,Common Stock,CA14179V5036,,,,,,,,,,
233,CKI.TO,Clarke Inc,Canada,TO,CAD,Common Stock,CA1819013071,,,,,,,,,,
234,CLIQ.TO,Alcanna Inc,Canada,TO,CAD,Common Stock,CA01374C1095,,,,,,,,,,
235,CLML.TO,CI Global Climate Leaders Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
236,CLMT.TO,Purpose Global Climate Opportunities Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
237,CLP-UN.TO,International Clean Power Dividend Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
238,CLS.TO,Celestica Inc,Canada,TO,CAD,Common Stock,CA15101Q1081,,,,,,,,,,
239,CM.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,CA1360691010,,0.7,Banks—Diversified,Financial Services,1.7024785,66290618368,144.63765,132.84653,0.29948,0
240,CM-PO.TO,CM-PO,Canada,TO,CAD,Common Stock,,,,,,,,,,,
241,CM-PP.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,,,,,,,,,,,
242,CM-PQ.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,,,,,,,,,,,
243,CM-PR.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,,,,,,,,,,,
244,CM-PS.TO,CM-PS,Canada,TO,CAD,Common Stock,,,,,,,,,,,
245,CM-PT.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,,,,,,,,,,,
246,CM-PY.TO,Canadian Imperial Bank of Commerce,Canada,TO,CAD,Common Stock,,,,,,,,,,,
247,CMDO.TO,CI Alternative Diversified Opportunities Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
248,CMG.TO,Computer Modelling Group Ltd,Canada,TO,CAD,Common Stock,CA2052491057,,,,,,,,,,
249,CMGG.TO,CI Munro Global Growth Equity Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
250,CMMC.TO,Copper Mountain Mining Corporation,Canada,TO,CAD,Common Stock,CA21750U1012,,,,,,,,,,
251,CNAO.TO,CI Alternative North American Opportunities Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
252,CNE.TO,Canacol Energy Ltd,Canada,TO,CAD,Common Stock,CA1348082035,,,,,,,,,,
253,CNQ.TO,Canadian Natural Resources Limited,Canada,TO,CAD,Common Stock,CA1363851017,,,,,,,,,,
254,CNR.TO,Canadian National Railway Company,Canada,TO,CAD,Common Stock,CA1363751027,,,Railroads,Industrials,5.3543334,109060087808,134.736,136.8954,0.28271,0.55078
255,CNT.TO,Century Global Commodities Corporation,Canada,TO,CAD,Common Stock,KYG2029R1065,,,,,,,,,,
256,CNU.TO,CNOOC Limited,Canada,TO,CAD,Common Stock,US1261321095,,,,,,,,,,
257,COG.TO,Condor Gold Plc,Canada,TO,CAD,Common Stock,GB00B8225591,,,,,,,,,,
258,CP.TO,Canadian Pacific Railway Limited,Canada,TO,CAD,Common Stock,CA13645T1003,,,Railroads,Industrials,6.7556715,60569804800,90.88743,93.301155,0.41175997,0.59863
259,CPG.TO,Crescent Point Energy Corp,Canada,TO,CAD,Common Stock,CA22576C1014,,,,,,,,,,
260,CPH.TO,Cipher Pharmaceuticals Inc,Canada,TO,CAD,Common Stock,CA17253X1050,,,,,,,,,,
261,CPI.TO,Condor Petroleum Inc,Canada,TO,CAD,Common Stock,CA20676X3067,,,,,,,,,,
262,CPX.TO,Capital Power Corporation,Canada,TO,CAD,Common Stock,CA14042M1023,,,,,,,,,,
263,CPX-PG.TO,Capital Power Corporation,Canada,TO,CAD,Common Stock,,,,,,,,,,,
264,CPX-PI.TO,Capital Power Corporation,Canada,TO,CAD,Common Stock,,,,,,,,,,,
265,CPX-PK.TO,Capital Power Corporation,Canada,TO,CAD,Common Stock,,,,,,,,,,,
266,CR.TO,Crew Energy Inc,Canada,TO,CAD,Common Stock,CA2265331074,,,,,,,,,,
267,CRDL.TO,Cardiol Therapeutics Inc,Canada,TO,CAD,Common Stock,CA14161Y2006,,,,,,,,,,
268,CRED.TO,CI Alternative Investment Grade Credit Fund,Canada,TO,CAD,Common Stock,CA17164R1064,,,,,,,,,,
269,CRON.TO,Cronos Group Inc,Canada,TO,CAD,Common Stock,CA22717L1013,,,,,,,,,,
270,CRP.TO,Ceres Global Ag Corp,Canada,TO,CAD,Common Stock,CA1567701091,,,,,,,,,,
271,CRR-UN.TO,Crombie Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA2271071094,,,,,,,,,,
272,CRRX.TO,CareRx Corporation,Canada,TO,CAD,Common Stock,CA14173C1059,,,,,,,,,,
273,CRT-UN.TO,CT Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA1264621006,,,,,,,,,,
274,CRWN.TO,Crown Capital Partners Inc,Canada,TO,CAD,Common Stock,CA22821L1040,,,,,,,,,,
275,CS.TO,Capstone Mining Corp,Canada,TO,CAD,Common Stock,CA14068G1046,,,,,,,,,,
276,CSH-UN.TO,Chartwell Retirement Residences,Canada,TO,CAD,Common Stock,CA16141A1030,,,,,,,,,,
277,CSM.TO,ClearStream Energy Services Inc,Canada,TO,CAD,Common Stock,CA18506V1022,,,,,,,,,,
278,CSU.TO,Constellation Software Inc,Canada,TO,CAD,Common Stock,CA21037X1006,,,,,,,,,,
279,CSW-A.TO,Corby Spirit and Wine Limited,Canada,TO,CAD,Common Stock,,,,,,,,,,,
280,CSW-B.TO,Corby Spirit and Wine Limited,Canada,TO,CAD,Common Stock,,,,,,,,,,,
281,CTC.TO,Canadian Tire Corporation Limited,Canada,TO,CAD,Common Stock,CA1366812024,,,,,,,,,,
282,CTC-A.TO,Canadian Tire Corporation Limited,Canada,TO,CAD,Common Stock,CA1366812024,,,,,,,,,,
283,CTF-UN.TO,Citadel Income Fund,Canada,TO,CAD,Common Stock,,,,,,,,,,,
284,CTS.TO,Converge Technology Solutions Corp,Canada,TO,CAD,Common Stock,CA21250C1068,,,,,,,,,,
285,CTX.TO,Crescita Therapeutics Inc,Canada,TO,CAD,Common Stock,CA2258471028,,,,,,,,,,
286,CU.TO,Canadian Utilities Limited,Canada,TO,CAD,Common Stock,CA1367178326,,,,,,,,,,
287,CU-PH.TO,Canadian Utilities Limited,Canada,TO,CAD,Common Stock,,,,,,,,,,,
288,CU-PI.TO,Canadian Utilities Limited,Canada,TO,CAD,Common Stock,,,,,,,,,,,
289,CU-X.TO,Canadian Utilities Limited,Canada,TO,CAD,Common Stock,CA1367171057,,,,,,,,,,
290,CUB.TO,CubicFarm Systems Corp.,Canada,TO,CAD,Common Stock,,,,,,,,,,,
291,CUF-UN.TO,Cominar Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA1999101001,,,,,,,,,,
292,CUP-U.TO,Caribbean Utilities Company Ltd,Canada,TO,USD,Common Stock,,,,,,,,,,,
293,CVE.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,CA15135U1093,,,,,,,,,,
294,CVE-PA.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
295,CVE-PB.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
296,CVE-PC.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
297,CVE-PE.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
298,CVE-PG.TO,Cenovus Energy Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
299,CVG.TO,Clairvest Group Inc,Canada,TO,CAD,Common Stock,CA17965L1004,,,,,,,,,,
300,CWB.TO,Canadian Western Bank,Canada,TO,CAD,Common Stock,CA13677F1018,,,,,,,,,,
301,CWB-PD.TO,Canadian Western Bank,Canada,TO,CAD,Common Stock,,,,,,,,,,,
302,CWEB.TO,Charlotte's Web Holdings Inc,Canada,TO,CAD,Common Stock,CA16106R1091,,,,,,,,,,
303,CWEB-WR.TO,CWEB-WR,Canada,TO,CAD,Common Stock,,,,,,,,,,,
304,CWL.TO,The Caldwell Partners International Inc,Canada,TO,CAD,Common Stock,CA12913L2030,,,,,,,,,,
305,CWX.TO,CanWel Building Materials Group Ltd,Canada,TO,CAD,Common Stock,CA25703L1004,,,,,,,,,,
306,CXB.TO,Calibre Mining Corp,Canada,TO,CAD,Common Stock,CA13000C2058,,,,,,,,,,
307,CXI.TO,Currency Exchange International Corp,Canada,TO,CAD,Common Stock,US23131B3078,,,,,,,,,,
308,CYB.TO,Cymbria Corporation,Canada,TO,CAD,Common Stock,CA23257X1096,,,,,,,,,,
309,CYBR.TO,Evolve Cyber Security Index Fund - Hedged Units,Canada,TO,CAD,Common Stock,CA30051R1055,,,,,,,,,,
310,D-UN.TO,Dream Office Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA26153P1045,,,,,,,,,,
311,DBM.TO,Doman Building Materials Group Ltd,Canada,TO,CAD,Common Stock,CA25703L1004,,,,,,,,,,
312,DBO.TO,D-BOX Technologies Inc,Canada,TO,CAD,Common Stock,CA23305P1080,,,,,,,,,,
313,DC-A.TO,Dundee Corporation,Canada,TO,CAD,Common Stock,,,,,,,,,,,
314,DC-PD.TO,Dundee Corporation,Canada,TO,CAD,Common Stock,,,,,,,,,,,
315,DCBO.TO,Docebo Inc,Canada,TO,CAD,Common Stock,CA25609L1058,,,Software—Application,Technology,13.713954,2705453312,77.74941,64.92292,-0.1974,0.82328004
316,DCM.TO,DATA Communications Management Corp,Canada,TO,CAD,Common Stock,CA23761M1023,,,,,,,,,,
317,DF.TO,Dividend 15 Split Corp. II,Canada,TO,CAD,Common Stock,CA25537W1086,,,,,,,,,,
318,DFN.TO,Dividend 15 Split Corp,Canada,TO,CAD,Common Stock,CA25537R1091,,,,,,,,,,
319,DGS.TO,Dividend Growth Split Corp,Canada,TO,CAD,Common Stock,CA25537Y1043,,,,,,,,,,
320,DHT-U.TO,DRI Healthcare Trust,Canada,TO,USD,Common Stock,,,,,,,,,,,
321,DHT-UN.TO,DRI Healthcare Trust,Canada,TO,CAD,Common Stock,,,,,,,,,,,
322,DIAM.TO,Star Diamond Corporation,Canada,TO,CAD,Common Stock,CA85511Y1088,,,,,,,,,,
323,DII-B.TO,Dorel Industries Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
324,DIR-UN.TO,Dream Industrial Real Estate Investment Trust,Canada,TO,CAD,Common Stock,CA26153W1095,,,,,,,,,,
325,DIV.TO,Diversified Royalty Corp,Canada,TO,CAD,Common Stock,CA2553311002,,,,,,,,,,
326,DIVS.TO,Evolve Active Canadian Preferred Share Fund,Canada,TO,CAD,Common Stock,CA30052A1012,,,,,,,,,,
327,DML.TO,Denison Mines Corp,Canada,TO,CAD,Common Stock,CA2483561072,,,,,,,,,,
328,DN.TO,Delta 9 Cannabis Inc,Canada,TO,CAD,Common Stock,CA2477541049,,,,,,,,,,
329,DND.TO,Dye & Durham Limited,Canada,TO,CAD,Common Stock,CA2674881040,,,Software—Infrastructure,Technology,4.411224,3280259584,46.36086,44.560947,-0.19549999,0.86637
330,DNG.TO,Dynacor Gold Mines Inc,Canada,TO,CAD,Common Stock,CA26779X1015,,,,,,,,,,
331,DNT.TO,Candente Copper Corp,Canada,TO,CAD,Common Stock,CA13739Y3041,,,,,,,,,,
332,DNTL.TO,dentalcorp Holdings Ltd,Canada,TO,CAD,Common Stock,CA24874B1085,,,,,,,,,,
333,DOL.TO,Dollarama Inc,Canada,TO,CAD,Common Stock,CA25675T1075,,,,,,,,,,
334,DOO.TO,BRP Inc,Canada,TO,CAD,Common Stock,CA05577W2004,,,,,,,,,,
335,DPM.TO,Dundee Precious Metals Inc,Canada,TO,CAD,Common Stock,CA2652692096,,,,,,,,,,
336,DR.TO,Medical Facilities Corporation,Canada,TO,CAD,Common Stock,CA58457V5036,,,,,,,,,,
337,DRDR.TO,MCI Onehealth Technologies Inc,Canada,TO,CAD,Common Stock,CA58118M1086,,,,,,,,,,
338,DRM.TO,Dream Unlimited Corp,Canada,TO,CAD,Common Stock,CA26153M5072,,,,,,,,,,
339,DRT.TO,DIRTT Environmental Solutions Ltd,Canada,TO,CAD,Common Stock,CA25490H1064,,,,,,,,,,
340,DRX.TO,ADF Group Inc,Canada,TO,CAD,Common Stock,CA00089N1033,,,,,,,,,,
341,DS.TO,Dividend Select 15 Corp,Canada,TO,CAD,Common Stock,CA2553801077,,,,,,,,,,
342,DSG.TO,The Descartes Systems Group Inc,Canada,TO,CAD,Common Stock,CA2499061083,,,,,,,,,,
343,DXT.TO,Dexterra Group Inc,Canada,TO,CAD,Common Stock,CA2523711091,,,,,,,,,,
344,DXV.TO,Dynamic Trust Funds - Dynamic Investment Grade Floating Rate Fund,Canada,TO,CAD,Common Stock,CA26801N1050,,,,,,,,,,
345,DYA.TO,dynaCERT Inc,Canada,TO,CAD,Common Stock,CA26780A1084,,,,,,,,,,
346,E.TO,Enterprise Group Inc,Canada,TO,CAD,Common Stock,CA29373A3038,,,,,,,,,,
347,EARN.TO,Evolve Active Global Fixed Income Fund,Canada,TO,CAD,Common Stock,CA30053B1085,,,,,,,,,,
348,ECA.TO,Ovintiv Inc,Canada,TO,CAD,Common Stock,,,,,,,,,,,
349,ECN.TO,ECN Capital Corp,Canada,TO,CAD,Common Stock,CA26829L1076,,,,,,,,,,
350,ECN-PC.TO,ECN Capital Corp,Canada,TO,CAD,Common Stock,,,,,,,,,,,
351,ECO.TO,EcoSynthetix Inc,Canada,TO,CAD,Common Stock,CA27923D1087,,,,,,,,,,
352,EDGE.TO,Evolve Innovation Index Fund,Canada,TO,CAD,Common Stock,CA30052W1032,,,,,,,,,,
353,EDR.TO,Endeavour Silver Corp,Canada,TO,CAD,Common Stock,CA29258Y1034,,,,,,,,,,
354,EDT.TO,Spectral Medical Inc,Canada,TO,CAD,Common Stock,CA8475771033,,,,,,,,,,
355,EDV.TO,Endeavour Mining plc,Canada,TO,CAD,Common Stock,GB00BL6K5J42,,,,,,,,,,
356,EFL.TO,Electrovaya Inc,Canada,TO,CAD,Common Stock,CA28617B1013,,,,,,,,,,
357,EFN.TO,Element Fleet Management Corp,Canada,TO,CAD,Common Stock,CA2861812014,,,,,,,,,,
358,EFN-PA.TO,Element Fleet Management Corp,Canada,TO,CAD,Common Stock,,,,,,,,,,,
